"x"
0.157949875150835
0.118628361668319
0.045510208958077
0.0043831614914995
0
0
0
0
0
0
0
0.00237153677972784
0.0066964552394834
0.00728560590673947
0.0205456028004444
0.0281440783264238
0.0381917480077896
0.0534051265815223
0.0668458262147406
0.0871039473841412
0.104835963728032
0.0899757768724388
0.067674669358789
0.0271905353580005
0.00830784578439923
0.00435628009223307
0.00607370282314429
0.0118726180093428
0.0132876249985066
0.0273189687100513
0.066747261084097
0.140644227667531
0.173930867014731
0.18071468680183
0.184498990454116
0.253372122196867
0.258489295229448
0.254108373854554
0.25254626587496
0.315225475203403
0.333612352301645
0.350675320486016
0.2614641700816
0.418901058529767
0.3756070716001
0.367785331119102
0.420796943883586
0.541406315336734
0.48997473148469
0.439170380282195
0.28192688856764
0.184627423806167
0.177151407987957
0.167018613875581
0.0991049987455347
0.0465541032962569
0.0258315312839751
0.00543153606289053
0.00131644185852021
0.00130822809763324
0.000450263437712811
0
0
0
0
0
0.000882605942581331
0.0032392086116056
0.00561223880240379
0.00945702560303939
0.0148990155434224
0.0221779011003453
0.0453646013787171
0.038222362934732
0.0227715320008124
0.0283718235146533
0.0295471380270248
0.0178634365180822
0.019512162339757
0.0149453112866035
0.0312638140524008
0.048629944684054
0.0742426912462217
0.107996021552909
0.132609676109007
0.178803867337308
0.218524121575608
0.320044712727447
0.346458674328861
0.351741615990251
0.390070757816514
0.482632375957276
0.520973465072102
0.440560745988698
0.402192775474606
0.377667232171659
0.436477013416805
0.577405735893239
0.66394293377618
0.83225334822762
0.855295934337702
0.527413800313019
0.226589288061075
0.187461918017706
0.125023147871591
0.0870994671509301
0.0320500949809441
0.0108772595309495
0.00535089186509122
0
0
0
0
0
0
0
0
0
0.00104464104371513
0.00760519587579599
0.00980424367689753
0.0254320438226544
0.046157602657077
0.0886615751305241
0.079351650517915
0.113276723097693
0.0922517353436638
0.0617211861268085
0.0379849105745451
0.0176132901637973
0.0169382683599957
0.0285771675368275
0.0462389935604115
0.0514345706741855
0.114671569037407
0.214226831220654
0.335827080918985
0.340268485442229
0.32296358466446
0.331996481523518
0.361975962055412
0.477086593947504
0.425563912020167
0.549919505143308
0.462798383531857
0.410100387092149
0.594305175565405
0.572952384081433
0.451447712691605
0.544223635320964
0.727017897038267
0.789771030214693
0.829370318156294
0.836927724877839
0.543703181562944
0.244978405275923
0.108373107848174
0.0609192243820265
0.00689582561737614
0.0032354750839297
0.000251639765355253
0
0
0
0
0
0
0
0
0
0.00666136007933
0.0133242135697303
0.0207367594174502
0.0270359673122185
0.0513800611701174
0.121969868938244
0.145915222040358
0.103998160117561
0.1050793897325
0.0885592764722046
0.0445589061062592
0.0207808150440258
0.0110818568475884
0.0165059258551272
0.0135878006236485
0.0473836931458406
0.104234119066678
0.245289034778557
0.328884212852893
0.345593989319124
0.393693026367666
0.431762314667686
0.490151700696527
0.51286424296006
0.402401106318921
0.479605978423197
0.556779488894995
0.614960544079521
0.543324601856609
0.58776702189938
0.6184857409111
0.626993703778927
0.66194026953083
0.687296149388896
1
0.987581540244442
0.781024121575608
0.469316376148433
0.322937449970729
0.213737739095112
0.0891297595010812
0.0604465597782583
0.0154202160069772
0.00694660159376829
0.000540614807469445
0
0
0
0
